OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),Outlier,TotalGHGEmissions,GHGEmissionsIntensity,%_GFAParking,%_GFABuilding,Nb_PropertyUseTypes,Building_age,%_LargestPropertyUseType
21102,NonResidential,Retail Store,98121.0,7,DOWNTOWN,1.0,2,25920,Retail Store,38880.0,one_use,0.0,one_use,0.0,93.0,26.0,26.89999962,74.0,74.90000153,1011667.5,0.0,254234.5938,867448.0,1442.189819,144219.0,not_outlier,13.71,0.53,0.0,1.0,1,97,1.5
21103,NonResidential,Hotel,98121.0,7,DOWNTOWN,1.0,8,61721,Hotel,61721.0,one_use,0.0,one_use,0.0,93.0,52.20000076,53.5,150.3999939,154.3999939,2897079.75,0.0,742846.375,2534592.0,3624.875244,362488.0,not_outlier,36.92,0.6,0.0,1.0,1,106,1.0
21108,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,1.0,2,25920,Office,23995.0,one_use,0.0,one_use,0.0,75.0,74.80000305,81.09999847,170.6000061,177.3000031,1793851.375,0.0,309947.9063,1057542.0,7363.089355,736309.0,not_outlier,46.48,1.79,0.0,1.0,1,97,0.925733024691358
21115,NonResidential,Small- and Mid-Sized Office,98101.0,3,EAST,1.0,4,39760,Office,39760.0,one_use,0.0,one_use,0.0,92.0,62.29999924,69.0,99.09999847,107.0,2478960.0,1739620.75,150124.7031,512225.0,2271.139893,227114.0,not_outlier,149.91,3.77,0.0,1.0,1,91,1.0
21117,NonResidential,Small- and Mid-Sized Office,98101.0,3,EAST,1.0,3,22667,Office,22667.0,one_use,0.0,one_use,0.0,1.0,166.1999969,182.6999969,367.3999939,387.1000061,3767135.0,1639341.375,578045.875,1972293.0,1555.010132,155501.0,not_outlier,148.55,6.55,0.0,1.0,1,70,1.0
21125,NonResidential,Small- and Mid-Sized Office,98103.0,6,LAKE UNION,1.0,5,33740,Office,15908.0,Retail Store,8762.0,Parking,1500.0,79.0,52.29999924,52.29999924,164.3999939,164.3999939,1291405.25,0.0,378489.1875,1291405.0,0.0,0.0,not_outlier,9.0,0.27,0.17812685240071133,0.8218731475992886,3,15,0.4714878482513337
21129,NonResidential,Retail Store,98103.0,6,LAKE UNION,1.0,2,20516,Retail Store,10155.0,Hotel,8000.0,one_use,0.0,98.0,56.29999924,61.09999847,89.59999847,93.30000305,1021796.625,0.0,77662.5,264984.0,7568.120605,756812.0,not_outlier,42.04,2.05,0.0,1.0,2,105,0.4949795281731332
21133,NonResidential,Retail Store,98103.0,6,LAKE UNION,1.0,3,27480,Retail Store,22218.0,Office,8668.0,one_use,0.0,88.0,39.29999924,39.29999924,123.5,123.5,1215156.25,0.0,356141.9063,1215156.0,0.0,0.0,not_outlier,8.47,0.31,0.0,1.0,2,110,0.8085152838427948
21138,NonResidential,Mixed Use Property,98103.0,6,LAKE UNION,1.0,1,46958,Office,40313.0,Parking,33976.0,Bar/Nightclub,4579.0,95.0,38.70000076,38.70000076,104.5999985,104.5999985,1818867.875,0.0,421028.0,1436548.0,3823.199951,382320.0,not_outlier,30.32,0.65,0.0,1.0,4,69,0.8584905660377359
21140,NonResidential,Distribution Center,98103.0,6,LAKE UNION,1.0,1,26532,Distribution Center,26532.0,one_use,0.0,one_use,0.0,5.0,72.90000153,85.19999695,138.3999939,148.1000061,1934224.25,0.0,229948.7031,784585.0,11496.3916,1149639.0,not_outlier,66.53,2.51,0.0,1.0,1,32,1.0
21145,NonResidential,Small- and Mid-Sized Office,98107.0,6,LAKE UNION,1.0,2,35600,Office,36839.0,Parking,0.0,one_use,0.0,47.0,59.0,59.59999847,181.3000031,181.8999939,2173143.75,0.0,616677.375,2104103.0,690.4000244,69040.0,not_outlier,18.34,0.52,0.0,1.0,2,30,1.034803370786517
21150,NonResidential,Worship Facility,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,3,62000,Worship Facility,57200.0,Other,5000.0,one_use,0.0,81.0,28.89999962,34.70000076,40.0,46.09999847,1799664.125,0.0,84104.70313,286965.0,15126.9873,1512699.0,not_outlier,82.34,1.33,0.0,1.0,2,67,0.9225806451612903
21172,NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,2,23600,Office,23600.0,one_use,0.0,one_use,0.0,82.0,32.90000153,35.59999847,103.3000031,111.6999969,776248.6875,0.0,227505.5,776249.0,0.0,0.0,not_outlier,5.41,0.23,0.0,1.0,1,35,1.0
21177,NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,3,40067,Office,40067.0,one_use,0.0,one_use,0.0,43.0,57.5,57.5,180.5,180.5,2303732.75,0.0,675185.375,2303732.0,0.0,0.0,not_outlier,16.06,0.4,0.0,1.0,1,30,1.0
21178,NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,3,26419,Office,26419.0,one_use,0.0,one_use,0.0,67.0,40.70000076,40.70000076,127.8000031,127.8000031,1074989.0,0.0,315061.1875,1074989.0,0.0,0.0,not_outlier,7.49,0.28,0.26200840304326434,0.7379915969567357,1,27,1.0
21179,NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,3,25262,Office,25262.0,one_use,0.0,one_use,0.0,54.0,58.20000076,59.70000076,158.3000031,159.8999939,1469556.25,0.0,344277.3125,1174674.0,2948.820068,294882.0,not_outlier,23.85,0.94,0.0,1.0,1,37,1.0
21181,NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,3,34106,Office,32739.0,one_use,0.0,one_use,0.0,57.0,49.5,54.5,155.3000031,171.1999969,1619177.125,0.0,474553.5938,1619177.0,0.0,0.0,not_outlier,11.29,0.33,0.0,1.0,1,36,0.959919075822436
21182,NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,3,34545,Office,34545.0,one_use,0.0,one_use,0.0,29.0,67.0,67.0,210.3000031,210.3000031,2313978.75,0.0,678188.3125,2313979.0,0.0,0.0,not_outlier,16.13,0.47,0.0,1.0,1,36,1.0
21183,NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,3,70296,Office,70296.0,one_use,0.0,one_use,0.0,86.0,39.59999847,42.90000153,124.3000031,134.8000031,2782066.5,0.0,815377.0,2782066.0,0.0,0.0,not_outlier,19.39,0.28,0.0,1.0,1,36,1.0
25660,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,1.0,4,27838,Office,27838.0,one_use,0.0,one_use,0.0,77.0,43.70000076,45.40000153,137.3000031,142.6999969,1217509.125,0.0,356831.5,1217509.0,0.0,0.0,not_outlier,8.49,0.3,0.0,1.0,1,114,1.0
21213,NonResidential,Small- and Mid-Sized Office,98133.0,5,NORTHWEST,1.0,2,39815,Office,27118.0,Non-Refrigerated Warehouse,12697.0,one_use,0.0,62.0,51.5,54.20000076,132.1999969,135.1000061,2050600.75,0.0,436345.5,1488811.0,5617.898926,561790.0,not_outlier,40.22,1.01,0.0,1.0,2,65,0.6811000879065678
21219,NonResidential,Warehouse,98133.0,5,NORTHWEST,1.0,1,48112,Non-Refrigerated Warehouse,48112.0,one_use,0.0,one_use,0.0,73.0,30.89999962,30.39999962,97.0,95.5,1485945.875,0.0,435505.8125,1485946.0,0.0,0.0,not_outlier,10.36,0.22,0.0,1.0,1,44,1.0
21226,NonResidential,Small- and Mid-Sized Office,98133.0,5,NORTHWEST,1.0,2,42793,Office,26275.0,Parking,16518.0,one_use,0.0,27.0,67.40000153,71.19999695,211.8000031,223.6000061,1772188.5,0.0,519398.6875,1772188.0,0.0,0.0,not_outlier,12.35,0.29,0.3859977099058257,0.6140022900941743,2,15,0.6140022900941743
21236,NonResidential,Retail Store,98133.0,5,NORTHWEST,1.0,1,26115,Retail Store,26115.0,one_use,0.0,one_use,0.0,43.0,64.69999695,67.40000153,159.8000031,161.5,1689372.625,0.0,336562.0,1148350.0,5410.230469,541023.0,not_outlier,36.74,1.41,0.0,1.0,1,18,1.0
21239,NonResidential,Worship Facility,98105.0,4,NORTHEAST,1.0,1,26033,Worship Facility,30044.0,Parking,0.0,one_use,0.0,78.0,38.20000076,44.70000076,63.79999924,72.30000305,1149140.25,0.0,99743.0,340323.0,8088.169922,808817.0,not_outlier,45.33,1.74,0.0,1.0,2,67,1.1540736757192793
21243,NonResidential,K-12 School,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,48660,K-12 School,49468.0,one_use,0.0,one_use,0.0,82.0,38.0,42.79999924,74.69999695,80.40000153,1881516.125,0.0,241063.5938,822509.0,10590.07031,1059007.0,not_outlier,61.98,1.27,0.0,1.0,1,9,1.0166050143855323
21244,NonResidential,Senior Care Community,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,2,46539,Senior Care Community,46539.0,one_use,0.0,one_use,0.0,73.0,116.0,120.0999985,225.3999939,232.6999969,5400049.5,0.0,676012.875,2306556.0,30934.93164,3093493.0,not_outlier,180.38,3.88,0.0,1.0,1,46,1.0
21262,NonResidential,Residence Hall,98121.0,7,DOWNTOWN,1.0,4,29796,Residence Hall/Dormitory,29796.0,one_use,0.0,one_use,0.0,47.0,75.0,77.5,138.0,140.6999969,2233262.0,0.0,247893.2969,845812.0,13874.5,1387450.0,not_outlier,79.58,2.67,0.0,1.0,1,107,1.0
21265,NonResidential,Retail Store,98121.0,7,DOWNTOWN,1.0,2,26400,Retail Store,14428.0,Office,7200.0,Parking,2788.0,36.0,45.5,46.90000153,121.3000031,121.1999969,983595.875,0.0,223084.0938,761163.0,2224.330078,222433.0,not_outlier,17.12,0.65,0.0,1.0,3,96,0.5465151515151515
21266,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,1.0,3,38148,Office,37853.0,Retail Store,12495.0,one_use,0.0,98.0,25.10000038,25.10000038,78.69999695,78.69999695,1262255.75,0.0,369945.9063,1262255.0,0.0,0.0,not_outlier,8.8,0.23,0.0,1.0,2,98,0.9922669602600398
21278,NonResidential,Worship Facility,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,5,31945,Worship Facility,31945.0,Parking,0.0,one_use,0.0,4.0,56.5,56.5,177.6000061,177.6000061,1806468.0,0.0,529445.375,1806468.0,0.0,0.0,not_outlier,12.59,0.39,0.0,1.0,2,61,1.0
21290,NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,5,85963,Office,52908.0,Parking,33055.0,one_use,0.0,43.0,84.69999695,84.69999695,265.8999939,265.8999939,4480961.0,0.0,1313294.375,4480960.0,0.0,0.0,not_outlier,31.24,0.36,0.38452590067819875,0.6154740993218012,2,31,0.6154740993218012
21310,NonResidential,Retail Store,98101.0,7,DOWNTOWN,1.0,4,34680,Retail Store,34680.0,one_use,0.0,one_use,0.0,92.0,33.70000076,36.29999924,82.09999847,86.90000153,1169948.875,0.0,227136.5,774990.0,3949.589844,394959.0,not_outlier,26.38,0.76,0.0,1.0,1,116,1.0
21313,NonResidential,Worship Facility,98101.0,7,DOWNTOWN,1.0,3,75058,Worship Facility,75058.0,one_use,0.0,one_use,0.0,24.0,74.40000153,82.69999695,107.5999985,116.3000031,5587347.0,0.0,309820.3125,1057107.0,45302.39844,4530240.0,not_outlier,247.97,3.3,0.45977777185643104,0.540222228143569,1,48,1.0
21317,NonResidential,Retail Store,98101.0,7,DOWNTOWN,1.0,1,36504,Retail Store,16200.0,one_use,0.0,one_use,0.0,2.0,129.6999969,132.6000061,390.1000061,393.1000061,2100982.75,0.0,576932.375,1968493.0,1324.889771,132489.0,not_outlier,20.76,0.57,0.0,1.0,1,101,0.4437869822485207
21318,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,1.0,6,35200,Office,35200.0,one_use,0.0,one_use,0.0,8.0,85.19999695,85.19999695,267.5,267.5,2998208.25,0.0,878724.5,2998208.0,0.0,0.0,not_outlier,20.9,0.59,0.0,1.0,1,109,1.0
21319,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,1.0,5,35840,Office,35840.0,one_use,0.0,one_use,0.0,83.0,42.90000153,48.09999847,87.30000305,92.69999695,1538750.625,0.0,211969.4063,723240.0,8155.110352,815511.0,not_outlier,48.35,1.35,0.0,1.0,1,109,1.0
21321,NonResidential,Other,98101.0,7,DOWNTOWN,1.0,2,25920,Bank Branch,23230.0,one_use,0.0,one_use,0.0,60.0,57.40000153,58.40000153,180.1999969,183.3999939,1333432.125,0.0,390806.5938,1333432.0,0.0,0.0,not_outlier,9.3,0.36,0.0,1.0,1,75,0.8962191358024691
21322,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,1.0,4,30525,Office,15609.0,Retail Store,6104.0,one_use,0.0,17.0,132.8000031,137.8000031,349.0,355.0,2883139.0,762032.8125,621660.625,2121106.0,0.0,0.0,not_outlier,73.61,2.41,0.0,1.0,2,88,0.5113513513513513
21351,NonResidential,Medical Office,98122.0,3,EAST,1.0,2,30855,Medical Office,21571.0,one_use,0.0,one_use,0.0,2.0,136.6000061,145.1000061,292.3999939,298.5,2946756.25,0.0,450699.8125,1537788.0,14089.68457,1408968.0,not_outlier,85.55,2.77,0.3333333333333333,0.6666666666666666,1,54,0.699108734402852
21353,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,1.0,3,73549,Office,41632.0,Worship Facility,31917.0,one_use,0.0,90.0,38.5,43.59999847,66.69999695,72.19999695,2828950.5,0.0,271858.3125,927581.0,19013.69922,1901370.0,not_outlier,107.45,1.46,0.0,1.0,2,106,0.5660444057703028
21367,NonResidential,Worship Facility,98104.0,7,EAST,1.0,3,37796,Worship Facility,53000.0,Parking,17600.0,one_use,0.0,55.0,46.5,52.29999924,87.69999695,96.0,2465983.5,1379517.75,259038.0,883838.0,2026.280029,202628.0,not_outlier,123.41,3.27,0.0,1.0,2,54,1.4022647899248597
21382,NonResidential,Warehouse,98107.0,6,BALLARD,1.0,1,36444,Non-Refrigerated Warehouse,36444.0,one_use,0.0,one_use,0.0,80.0,4.400000095,4.599999905,13.89999962,14.60000038,161311.0938,0.0,47277.60156,161311.0,0.0,0.0,not_outlier,1.12,0.03,0.0,1.0,1,56,1.0
21388,NonResidential,Warehouse,98107.0,6,BALLARD,1.0,1,27553,Non-Refrigerated Warehouse,27553.0,one_use,0.0,one_use,0.0,63.0,35.09999847,38.29999924,69.30000305,72.59999847,966677.125,0.0,125320.0,427592.0,5390.851074,539085.0,not_outlier,31.61,1.15,0.0,1.0,1,66,1.0
21397,NonResidential,Retail Store,98109.0,7,LAKE UNION,1.0,2,45271,Retail Store,45271.0,one_use,0.0,one_use,0.0,57.0,56.40000153,64.30000305,112.1999969,119.0999985,2553763.5,0.0,336123.5,1146853.0,14069.10059,1406910.0,not_outlier,82.72,1.83,0.0,1.0,1,52,1.0
21398,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,1.0,3,28380,Office,28380.0,one_use,0.0,one_use,0.0,62.0,48.40000153,53.0,110.0,114.9000015,1372213.375,0.0,235730.7031,804313.0,5679.0,567900.0,not_outlier,35.77,1.26,0.42917547568710357,0.5708245243128964,1,96,1.0
21399,NonResidential,Large Office,98109.0,7,LAKE UNION,1.0,5,508160,Office,329850.0,Parking,162894.0,Food Service,11846.0,77.0,82.09999847,82.09999847,219.1000061,219.1000061,28053172.0,0.0,6367309.0,21725258.0,63279.09766,6327910.0,not_outlier,487.53,0.96,0.0,1.0,3,7,0.649106580604534
21401,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,1.0,3,26176,Office,23730.0,one_use,0.0,one_use,0.0,95.0,40.70000076,45.29999924,79.59999847,84.30000305,966907.375,0.0,122371.7031,417532.0,5493.749512,549375.0,not_outlier,32.09,1.23,0.0,1.0,1,90,0.9065556234718827
21413,NonResidential,Small- and Mid-Sized Office,98109.0,3,LAKE UNION,1.0,1,37740,Office,37481.0,Parking,0.0,one_use,0.0,1.0,198.6000061,197.8999939,597.4000244,588.4000244,7442314.5,0.0,2044020.25,6974197.0,4681.168945,468117.0,not_outlier,73.48,1.95,0.0,1.0,2,90,0.9931372549019608
21424,NonResidential,Worship Facility,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,3,23241,Worship Facility,23241.0,one_use,0.0,one_use,0.0,66.0,31.79999924,34.0,69.69999695,71.90000153,739210.5,0.0,118247.2031,403459.0,3357.51001,335751.0,not_outlier,20.64,0.89,0.0,1.0,1,7,1.0
21438,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,1.0,4,38038,Office,38038.0,Parking,19600.0,one_use,0.0,84.0,52.70000076,53.59999847,165.3999939,168.3999939,2003807.75,0.0,587282.375,2003807.0,0.0,0.0,not_outlier,13.97,0.37,0.0,1.0,2,17,1.0
21442,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,1.0,4,64596,Office,41591.0,Parking,21350.0,one_use,0.0,92.0,60.70000076,65.90000153,125.0,130.3999939,2524228.25,0.0,357410.9063,1219486.0,13047.41992,1304742.0,not_outlier,77.8,1.2,0.38076661093566166,0.6192333890643383,2,9,0.6438633971143725
21443,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,1.0,3,41466,Office,35404.0,Laboratory,5000.0,Parking,1250.0,1.0,227.5,228.3999939,523.7000122,516.5,9190442.0,0.0,1613918.25,5506689.0,36837.52344,3683752.0,not_outlier,234.03,5.64,0.14619206096561038,0.8538079390343897,3,88,0.8538079390343897
21445,NonResidential,Large Office,98109.0,7,LAKE UNION,1.0,6,130710,Office,120548.0,Parking,88960.0,Bank Branch,5436.0,92.0,56.79999924,56.79999924,166.3000031,166.3000031,7429423.0,0.0,1956935.25,6677063.0,7523.589844,752359.0,not_outlier,86.51,0.66,0.7711728253385357,0.22882717466146432,4,3,0.9222553744931528
21447,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,1.0,4,35780,Office,22341.0,Retail Store,8214.0,Parking,5225.0,77.0,62.59999847,64.80000305,196.6000061,203.3999939,1912760.75,0.0,560598.0,1912760.0,0.0,0.0,not_outlier,13.33,0.37,0.0,1.0,3,90,0.6243991056456121
21459,NonResidential,Mixed Use Property,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,25132,Office,8061.0,Parking,8000.0,Restaurant,2095.0,41.0,55.59999847,57.70000076,174.6000061,181.1999969,564754.1875,0.0,165520.0,564754.0,0.0,0.0,not_outlier,3.94,0.16,0.290784657010982,0.709215342989018,3,52,0.32074645869807417
21469,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,1.0,4,47686,Office,25500.0,Retail Store,8500.0,one_use,0.0,72.0,60.90000153,65.40000153,140.1999969,145.5,2071670.25,897694.0,344072.6875,1173976.0,0.0,0.0,not_outlier,77.48,1.62,0.0,1.0,2,97,0.5347481441093822
21488,NonResidential,Mixed Use Property,98121.0,7,DOWNTOWN,1.0,4,82065,Parking,36036.0,Office,27594.0,Retail Store,13945.0,91.0,41.29999924,43.79999924,129.8000031,137.5,1717130.875,0.0,503262.1875,1717131.0,0.0,0.0,not_outlier,11.97,0.15,0.42405410345457867,0.5759458965454213,3,26,0.439115335404862
21495,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,1.0,4,36160,Office,36160.0,one_use,0.0,one_use,0.0,47.0,51.5,53.20000076,161.6999969,166.8999939,1862176.875,0.0,545772.8125,1862177.0,0.0,0.0,not_outlier,12.98,0.36,0.0,1.0,1,106,1.0
21505,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,1.0,5,66900,Office,68048.0,one_use,0.0,one_use,0.0,100.0,24.0,24.0,73.59999847,73.59999847,1634178.25,0.0,461583.0,1574921.0,592.5700073,59257.0,not_outlier,14.13,0.21,0.0,1.0,1,107,1.0171599402092675
21515,NonResidential,Small- and Mid-Sized Office,98102.0,4,LAKE UNION,1.0,3,50499,Office,36959.0,Parking,13540.0,one_use,0.0,13.0,86.69999695,86.69999695,272.2000122,272.2000122,3205182.5,0.0,938676.375,3202764.0,24.18000031,2418.0,not_outlier,22.46,0.44,0.2681241212697281,0.7318758787302719,2,16,0.7318758787302719
21520,NonResidential,Small- and Mid-Sized Office,98104.0,4,LAKE UNION,1.0,5,54465,Office,57972.0,Parking,0.0,one_use,0.0,68.0,62.09999847,63.09999847,182.3999939,183.5,3600571.25,0.0,952872.1875,3251200.0,3493.709961,349371.0,not_outlier,41.22,0.76,0.17635178555035344,0.8236482144496465,2,52,1.0643899752134398
21521,NonResidential,K-12 School,98102.0,3,EAST,1.0,2,45960,K-12 School,45960.0,one_use,0.0,one_use,0.0,56.0,90.69999695,102.5,133.1999969,145.6000061,4167253.75,0.0,244618.4063,834638.0,33326.16016,3332616.0,not_outlier,182.81,3.98,0.0,1.0,1,86,1.0
21530,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,1.0,2,21128,Office,21128.0,one_use,0.0,one_use,0.0,97.0,20.70000076,20.70000076,64.90000153,64.90000153,436604.0938,0.0,127961.2969,436604.0,0.0,0.0,not_outlier,3.04,0.14,0.0,1.0,1,57,1.0
21535,NonResidential,Hotel,98109.0,7,LAKE UNION,1.0,4,38520,Hotel,38500.0,one_use,0.0,one_use,0.0,37.0,72.80000305,74.69999695,163.1999969,168.8999939,2804534.0,0.0,468135.6875,1597279.0,12072.5498,1207255.0,not_outlier,75.25,1.95,0.0,1.0,1,57,0.9994807892004154
21537,NonResidential,Hotel,98109.0,7,LAKE UNION,1.0,3,29186,Hotel,19000.0,one_use,0.0,one_use,0.0,95.0,45.59999847,45.59999847,85.69999695,85.69999695,867184.375,0.0,100596.0,343234.0,5239.509766,523951.0,not_outlier,30.22,1.04,0.14582333995751387,0.8541766600424862,1,55,0.6509970533817584
21546,NonResidential,Worship Facility,98109.0,7,LAKE UNION,1.0,1,27338,Worship Facility,27338.0,one_use,0.0,one_use,0.0,56.0,21.29999924,25.0,66.80000305,78.40000153,581289.0,0.0,170366.0,581289.0,0.0,0.0,not_outlier,4.05,0.15,0.0,1.0,1,56,1.0
21550,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,3,45864,Office,45864.0,one_use,0.0,one_use,0.0,94.0,56.5,66.19999695,81.19999695,91.40000153,2590622.0,0.0,140782.5,480350.0,21102.7207,2110272.0,not_outlier,115.43,2.52,0.0,1.0,1,86,1.0
21557,NonResidential,K-12 School,98125.0,5,NORTHWEST,1.0,2,49252,K-12 School,61099.0,one_use,0.0,one_use,0.0,23.0,57.09999847,63.40000153,119.4000015,127.1999969,3485865.5,0.0,509598.3125,1738749.0,17471.16016,1747116.0,not_outlier,104.91,2.13,0.0,1.0,1,17,1.2405384552911556
21580,NonResidential,Small- and Mid-Sized Office,98102.0,4,LAKE UNION,1.0,3,33176,Office,33176.0,Parking,15000.0,one_use,0.0,89.0,43.0,45.59999847,99.5,102.1999969,1426279.5,0.0,252767.0938,862441.0,5638.379883,563838.0,not_outlier,35.96,1.08,0.0,1.0,2,29,1.0
21611,NonResidential,Worship Facility,98108.0,2,GREATER DUWAMISH,1.0,99,21948,Worship Facility,21948.0,one_use,0.0,one_use,0.0,80.0,14.89999962,14.89999962,46.59999847,46.59999847,326001.1875,0.0,95545.5,326001.0,0.0,0.0,not_outlier,2.27,0.1,0.0,1.0,1,39,1.0
21622,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,29380,Non-Refrigerated Warehouse,16768.0,Office,6837.0,Other,5775.0,33.0,29.10000038,29.89999962,91.5,93.90000153,856088.625,0.0,250905.2031,856089.0,0.0,0.0,not_outlier,5.97,0.2,0.0,1.0,3,39,0.5707283866575902
21656,NonResidential,Worship Facility,98122.0,3,EAST,1.0,2,22688,Worship Facility,22688.0,one_use,0.0,one_use,0.0,87.0,14.60000038,17.29999924,36.40000153,41.5,331675.0,0.0,67007.0,228628.0,1030.469971,103047.0,not_outlier,7.07,0.31,0.0,1.0,1,94,1.0
21689,NonResidential,Small- and Mid-Sized Office,98118.0,2,GREATER DUWAMISH,1.0,2,41262,Office,40738.0,one_use,0.0,one_use,0.0,84.0,46.70000076,49.09999847,146.6999969,154.3000031,1903455.875,0.0,557870.875,1903455.0,0.0,0.0,not_outlier,13.27,0.32,0.0,1.0,1,34,0.9873006640492463
21723,NonResidential,Worship Facility,98115.0,4,NORTH,1.0,3,45680,Worship Facility,45680.0,one_use,0.0,one_use,0.0,79.0,45.5,52.40000153,71.0,78.59999847,2077039.375,0.0,149282.4063,509352.0,15676.87891,1567688.0,not_outlier,86.81,1.9,0.0,1.0,1,108,1.0
21741,NonResidential,Senior Care Community,98109.0,7,LAKE UNION,1.0,14,724148,Senior Care Community,726000.0,one_use,0.0,one_use,0.0,8.0,52.09999847,53.90000153,122.9000015,124.9000015,37797084.0,0.0,6951462.0,23718388.0,140786.9375,14078694.0,not_outlier,913.07,1.26,0.0,1.0,1,10,1.0025574882482586
21768,NonResidential,Worship Facility,98106.0,1,SOUTHWEST,1.0,1,23562,Worship Facility,18278.0,Office,15212.0,one_use,0.0,96.0,15.89999962,15.89999962,49.90000153,49.90000153,531737.1875,0.0,155843.2031,531737.0,0.0,0.0,not_outlier,3.71,0.16,0.0,1.0,2,59,0.775740599270011
21784,NonResidential,Refrigerated Warehouse,98108.0,2,GREATER DUWAMISH,1.0,2,45594,Refrigerated Warehouse,45594.0,one_use,0.0,one_use,0.0,75.0,29.60000038,29.20000076,93.09999847,91.5,1351267.875,0.0,396033.9063,1351268.0,0.0,0.0,not_outlier,9.42,0.21,0.0,1.0,1,102,1.0
21786,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,28126,Non-Refrigerated Warehouse,21780.0,Office,6346.0,one_use,0.0,44.0,31.0,34.40000153,77.0,82.30000305,870625.8125,0.0,175372.0938,598370.0,2722.560059,272256.0,not_outlier,18.63,0.66,0.0,1.0,2,41,0.7743724667567375
21787,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,35000,Non-Refrigerated Warehouse,35000.0,one_use,0.0,one_use,0.0,53.0,10.80000019,10.80000019,34.0,34.0,378714.4063,0.0,110994.7969,378714.0,0.0,0.0,not_outlier,2.64,0.08,0.0,1.0,1,52,1.0
21792,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,26150,Non-Refrigerated Warehouse,26150.0,one_use,0.0,one_use,0.0,6.0,46.20000076,50.59999847,113.6999969,117.0999985,1208407.625,0.0,239011.5938,815508.0,3929.0,392900.0,not_outlier,26.55,1.02,0.0,1.0,1,54,1.0
21793,NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER DUWAMISH,1.0,2,24000,Office,24000.0,one_use,0.0,one_use,0.0,73.0,45.40000153,47.90000153,142.3999939,150.3000031,1088556.25,0.0,319037.5,1088556.0,0.0,0.0,not_outlier,7.59,0.32,0.0,1.0,1,49,1.0
